<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,5,20230206,193500,151.7913,151.9,151.65,151.83,425874,0
AAPL.US,5,20230206,194000,151.83,151.9,151.585,151.7449,489103,0
AAPL.US,5,20230206,194500,151.75,151.889,151.68,151.76,316041,0
AAPL.US,5,20230206,195000,151.75,152.04,151.74,151.99,349411,0
AAPL.US,5,20230206,195500,152,152.22,151.94,152.154,343571,0
AAPL.US,5,20230206,200000,152.159,152.345,152.13,152.2,436160,0
AAPL.US,5,20230206,200500,152.2045,152.39,152.15,152.1711,331354,0
AAPL.US,5,20230206,201000,152.18,152.4099,152.16,152.335,455671,0
AAPL.US,5,20230206,201500,152.32,152.51,152.32,152.39,445210,0
AAPL.US,5,20230206,202000,152.39,152.52,152.27,152.325,361167,0
AAPL.US,5,20230206,202500,152.32,152.4199,152.23,152.36,386193,0
AAPL.US,5,20230206,203000,152.36,152.37,151.97,151.99,475258,0
AAPL.US,5,20230206,203500,151.99,152.04,151.86,151.98,442956,0
AAPL.US,5,20230206,204000,151.96,152.02,151.715,151.955,443346,0
AAPL.US,5,20230206,204500,151.96,152.01,151.76,151.779,340598,0
AAPL.US,5,20230206,205000,151.78,151.81,151.62,151.775,639769,0
AAPL.US,5,20230206,205500,151.7749,151.84,151.51,151.645,495721,0
AAPL.US,5,20230206,210000,151.64,151.91,151.6,151.8562,405755,0
AAPL.US,5,20230206,210500,151.8521,151.86,151.505,151.645,463019,0
AAPL.US,5,20230206,211000,151.65,151.655,151.1924,151.1999,638672,0
AAPL.US,5,20230206,211500,151.2,151.36,151.01,151.1199,641242,0
AAPL.US,5,20230206,212000,151.12,151.33,151.095,151.113,433221,0
AAPL.US,5,20230206,212500,151.12,151.19,150.975,150.99,550641,0
AAPL.US,5,20230206,213000,150.99,151.29,150.78,151.23,713174,0
AAPL.US,5,20230206,213500,151.2301,151.5,151.2301,151.39,683079,0
AAPL.US,5,20230206,214000,151.3812,151.49,151.31,151.4507,578171,0
AAPL.US,5,20230206,214500,151.45,151.56,151.25,151.39,690975,0
AAPL.US,5,20230206,215000,151.4,151.88,151.36,151.78,1154446,0
AAPL.US,5,20230206,215500,151.775,151.85,151.67,151.73,6578881,0
AAPL.US,5,20230207,153000,150.64,152.42,150.64,152.28,2679645,0
AAPL.US,5,20230207,153500,152.3,152.46,152.02,152.33,1301511,0
AAPL.US,5,20230207,154000,152.34,152.64,152.295,152.399,1166204,0
AAPL.US,5,20230207,154500,152.395,152.69,152.28,152.6601,1125592,0
AAPL.US,5,20230207,155000,152.6687,152.925,152.35,152.48,1028944,0
AAPL.US,5,20230207,155500,152.45,152.6761,152.15,152.32,981053,0
AAPL.US,5,20230207,160000,152.3156,152.44,151.8571,152.17,839907,0
AAPL.US,5,20230207,160500,152.14,152.38,151.97,152.0071,573050,0
AAPL.US,5,20230207,161000,151.99,152.23,151.84,152.135,568749,0
AAPL.US,5,20230207,161500,152.1,152.27,151.86,152.24,661149,0
AAPL.US,5,20230207,162000,152.23,152.37,152.14,152.35,524014,0
AAPL.US,5,20230207,162500,152.35,152.42,151.9849,152.1384,471803,0
AAPL.US,5,20230207,163000,152.1355,152.63,152.1001,152.43,735238,0
AAPL.US,5,20230207,163500,152.425,152.88,152.3,152.83,650197,0
AAPL.US,5,20230207,164000,152.825,153.015,152.74,152.96,801029,0
AAPL.US,5,20230207,164500,152.955,153.19,152.89,152.9899,772743,0
AAPL.US,5,20230207,165000,152.98,153.06,152.61,152.69,734733,0
AAPL.US,5,20230207,165500,152.69,152.75,152.46,152.6,581319,0
AAPL.US,5,20230207,170000,152.6,152.81,152.561,152.675,516233,0
AAPL.US,5,20230207,170500,152.6701,153.28,152.67,152.94,804884,0
AAPL.US,5,20230207,171000,152.94,153.21,152.73,153.198,494123,0
AAPL.US,5,20230207,171500,153.19,153.35,153.11,153.2117,554781,0
AAPL.US,5,20230207,172000,153.21,153.3391,153.0511,153.16,475988,0
AAPL.US,5,20230207,172500,153.16,153.365,153.11,153.1874,438892,0
AAPL.US,5,20230207,173000,153.19,153.5999,153.17,153.42,550772,0
AAPL.US,5,20230207,173500,153.43,153.51,153.3304,153.35,390554,0
AAPL.US,5,20230207,174000,153.36,153.48,153.26,153.405,295437,0
AAPL.US,5,20230207,174500,153.41,153.49,153.3,153.3724,294688,0
AAPL.US,5,20230207,175000,153.37,153.43,153.09,153.141,378556,0
AAPL.US,5,20230207,175500,153.15,153.19,152.995,153.014,343219,0
AAPL.US,5,20230207,180000,153.015,153.19,152.95,153.0722,430659,0
AAPL.US,5,20230207,180500,153.08,153.19,152.95,152.9701,244185,0
AAPL.US,5,20230207,181000,152.98,153.11,152.9201,153.055,260228,0
AAPL.US,5,20230207,181500,153.055,153.09,152.9701,152.98,223274,0
AAPL.US,5,20230207,182000,152.975,152.98,152.52,152.61,473317,0
AAPL.US,5,20230207,182500,152.62,152.66,152.54,152.625,188008,0
AAPL.US,5,20230207,183000,152.63,152.68,152.41,152.545,317994,0
AAPL.US,5,20230207,183500,152.52,152.59,152.48,152.569,185979,0
AAPL.US,5,20230207,184000,152.565,153.56,152.38,153.32,937573,0
AAPL.US,5,20230207,184500,153.35,154.32,153.3164,154.21,1475914,0
AAPL.US,5,20230207,185000,154.22,155,153.87,154.85,1334234,0
AAPL.US,5,20230207,185500,154.87,155.23,154.68,154.8101,1363535,0
AAPL.US,5,20230207,190000,154.83,155.15,154.232,154.27,1210763,0
AAPL.US,5,20230207,190500,154.28,154.77,154.05,154.33,846449,0
AAPL.US,5,20230207,191000,154.37,154.64,154.19,154.24,796981,0
AAPL.US,5,20230207,191500,154.23,154.26,153.15,154.11,986310,0
AAPL.US,5,20230207,192000,154.07,154.11,153.44,153.72,695097,0
AAPL.US,5,20230207,192500,153.7146,154.1,152.85,152.88,818733,0
AAPL.US,5,20230207,193000,152.88,152.9064,151.71,151.7276,1237158,0
AAPL.US,5,20230207,193500,151.72,152.39,151.66,152.2417,903246,0
AAPL.US,5,20230207,194000,152.245,152.6565,151.97,152.09,823764,0
AAPL.US,5,20230207,194500,152.09,152.2,151.58,151.64,759758,0
AAPL.US,5,20230207,195000,151.63,152.13,151.36,152.06,839363,0
AAPL.US,5,20230207,195500,152.09,152.26,151.89,152.1299,550587,0
AAPL.US,5,20230207,200000,152.1162,152.66,152.048,152.525,724212,0
AAPL.US,5,20230207,200500,152.53,153.26,152.405,153.07,717566,0
AAPL.US,5,20230207,201000,153.08,153.56,153.0223,153.23,732638,0
AAPL.US,5,20230207,201500,153.28,153.74,153.2701,153.675,787724,0
AAPL.US,5,20230207,202000,153.67,153.87,153.37,153.79,554279,0
AAPL.US,5,20230207,202500,153.78,153.93,153.53,153.65,486714,0
AAPL.US,5,20230207,203000,153.68,154.33,153.565,154.19,856842,0
AAPL.US,5,20230207,203500,154.21,154.33,154.06,154.2297,439753,0
AAPL.US,5,20230207,204000,154.23,154.47,154.025,154.05,525136,0
AAPL.US,5,20230207,204500,154.06,154.28,154.0221,154.15,388432,0
AAPL.US,5,20230207,205000,154.15,154.43,154.01,154.38,539188,0
AAPL.US,5,20230207,205500,154.375,154.38,154.07,154.22,480919,0
AAPL.US,5,20230207,210000,154.22,154.58,153.78,153.7817,888549,0
AAPL.US,5,20230207,210500,153.78,153.945,153.43,153.4949,668534,0
AAPL.US,5,20230207,211000,153.49,153.84,153.482,153.74,465567,0
AAPL.US,5,20230207,211500,153.7327,154.145,153.73,154.07,552603,0
AAPL.US,5,20230207,212000,154.07,154.27,154.02,154.15,555101,0
AAPL.US,5,20230207,212500,154.16,154.41,154.07,154.2998,627754,0
AAPL.US,5,20230207,213000,154.2949,154.43,154.22,154.32,672910,0
AAPL.US,5,20230207,213500,154.315,154.34,154.07,154.275,708181,0
AAPL.US,5,20230207,214000,154.2737,154.33,154.08,154.2633,821448,0
AAPL.US,5,20230207,214500,154.27,154.53,154.2401,154.37,1169678,0
AAPL.US,5,20230207,215000,154.365,155.21,154.365,155.2099,2200390,0
AAPL.US,5,20230207,215500,155.2001,155.22,154.45,154.65,13483110,0
AAPL.US,5,20230208,153000,153.88,154.2,153.23,154.11,1840338,0
AAPL.US,5,20230208,153500,154.11,154.33,153.9,154.272,968849,0
AAPL.US,5,20230208,154000,154.275,154.58,154.0133,154.2899,1109662,0
AAPL.US,5,20230208,154500,154.28,154.315,153.61,153.615,920944,0
AAPL.US,5,20230208,155000,153.6199,153.69,153.16,153.56,993240,0
AAPL.US,5,20230208,155500,153.5613,153.62,153.21,153.465,901632,0
AAPL.US,5,20230208,160000,153.4619,153.5,152.9199,153.47,953687,0
AAPL.US,5,20230208,160500,153.45,153.61,153.05,153.605,766203,0
AAPL.US,5,20230208,161000,153.605,153.77,153.1,153.3,731540,0
AAPL.US,5,20230208,161500,153.29,153.75,153.255,153.53,632880,0
AAPL.US,5,20230208,162000,153.5325,153.61,153.0301,153.22,556946,0
AAPL.US,5,20230208,162500,153.22,153.22,152.7601,152.97,621997,0
AAPL.US,5,20230208,163000,152.96,152.96,152.25,152.3268,956007,0
AAPL.US,5,20230208,163500,152.325,152.7588,152.27,152.73,738233,0
AAPL.US,5,20230208,164000,152.73,152.927,152.66,152.8989,477004,0
AAPL.US,5,20230208,164500,152.895,153.07,152.8,152.9665,476894,0
AAPL.US,5,20230208,165000,152.97,153.265,152.93,153.21,804392,0
AAPL.US,5,20230208,165500,153.21,153.4502,153.14,153.1612,599743,0
AAPL.US,5,20230208,170000,153.1606,153.19,152.74,152.9611,704542,0
AAPL.US,5,20230208,170500,152.97,153.1174,152.88,153.095,616154,0
AAPL.US,5,20230208,171000,153.1,153.19,152.59,152.6199,560171,0
AAPL.US,5,20230208,171500,152.62,152.8299,152.4201,152.7,570551,0
AAPL.US,5,20230208,172000,152.7,152.7,152.125,152.2,547869,0
AAPL.US,5,20230208,172500,152.21,152.225,151.71,152.045,938664,0
AAPL.US,5,20230208,173000,152.04,152.1287,151.61,151.72,609484,0
AAPL.US,5,20230208,173500,151.7291,152.09,151.71,151.9165,550627,0
AAPL.US,5,20230208,174000,151.92,151.92,151.46,151.515,678702,0
AAPL.US,5,20230208,174500,151.52,151.92,151.4859,151.8299,435958,0
AAPL.US,5,20230208,175000,151.825,152,151.6,151.71,419715,0
AAPL.US,5,20230208,175500,151.735,152.31,151.68,152.23,513680,0
AAPL.US,5,20230208,180000,152.237,152.25,151.69,151.72,393955,0
AAPL.US,5,20230208,180500,151.7082,151.855,151.616,151.8,324943,0
AAPL.US,5,20230208,181000,151.8,152.02,151.62,151.6212,340145,0
AAPL.US,5,20230208,181500,151.62,151.95,151.58,151.78,421774,0
AAPL.US,5,20230208,182000,151.78,152.12,151.73,151.96,300884,0
AAPL.US,5,20230208,182500,151.965,152.04,151.78,152.03,305300,0
AAPL.US,5,20230208,183000,152.035,152.14,151.575,151.59,417132,0
AAPL.US,5,20230208,183500,151.6,151.675,151.3,151.32,441292,0
AAPL.US,5,20230208,184000,151.3244,151.397,151.168,151.36,416235,0
AAPL.US,5,20230208,184500,151.3601,151.63,151.3601,151.6201,307623,0
AAPL.US,5,20230208,185000,151.63,151.8,151.59,151.6,322082,0
AAPL.US,5,20230208,185500,151.61,151.86,151.48,151.783,291895,0
AAPL.US,5,20230208,190000,151.78,151.93,151.66,151.825,293593,0
AAPL.US,5,20230208,190500,151.83,152.14,151.67,151.88,472668,0
AAPL.US,5,20230208,191000,151.89,151.96,151.76,151.83,328953,0
AAPL.US,5,20230208,191500,151.825,151.925,151.59,151.71,300613,0
AAPL.US,5,20230208,192000,151.7251,152.05,151.68,152.03,358592,0
AAPL.US,5,20230208,192500,152.04,152.0542,151.66,151.66,420875,0
AAPL.US,5,20230208,193000,151.66,151.7199,151.47,151.5,344780,0
AAPL.US,5,20230208,193500,151.5,151.58,151.22,151.38,406762,0
AAPL.US,5,20230208,194000,151.39,151.67,151.35,151.6,411325,0
AAPL.US,5,20230208,194500,151.59,151.75,151.41,151.56,254899,0
AAPL.US,5,20230208,195000,151.55,151.81,151.5,151.73,254762,0
AAPL.US,5,20230208,195500,151.725,151.97,151.72,151.96,388225,0
AAPL.US,5,20230208,200000,151.96,152.0859,151.77,152.015,352594,0
AAPL.US,5,20230208,200500,152.01,152.1,151.825,152.035,286401,0
AAPL.US,5,20230208,201000,152.035,152.21,151.98,152.15,361102,0
AAPL.US,5,20230208,201500,152.145,152.31,152.0535,152.1887,465803,0
AAPL.US,5,20230208,202000,152.19,152.22,151.98,151.982,324661,0
AAPL.US,5,20230208,202500,151.98,152.03,151.78,151.92,311116,0
AAPL.US,5,20230208,203000,151.9216,152.06,151.835,151.885,246482,0
AAPL.US,5,20230208,203500,151.89,152.1899,151.84,152.127,350378,0
AAPL.US,5,20230208,204000,152.13,152.215,151.67,151.935,403970,0
AAPL.US,5,20230208,204500,151.935,151.94,151.69,151.8,300915,0
AAPL.US,5,20230208,205000,151.81,152.155,151.81,152.135,371974,0
AAPL.US,5,20230208,205500,152.135,152.265,152.03,152.19,361516,0
AAPL.US,5,20230208,210000,152.19,152.3,151.93,151.94,513643,0
AAPL.US,5,20230208,210500,151.95,152.01,151.715,151.88,384669,0
AAPL.US,5,20230208,211000,151.87,151.88,151.66,151.79,398866,0
AAPL.US,5,20230208,211500,151.788,152.02,151.61,151.635,448754,0
AAPL.US,5,20230208,212000,151.635,151.88,151.565,151.75,608013,0
AAPL.US,5,20230208,212500,151.76,151.77,151.57,151.64,477771,0
AAPL.US,5,20230208,213000,151.64,151.835,151.49,151.535,514205,0
AAPL.US,5,20230208,213500,151.54,151.99,151.54,151.9724,512593,0
AAPL.US,5,20230208,214000,151.97,152.16,151.85,152.05,722470,0
AAPL.US,5,20230208,214500,152.045,152.08,151.76,151.81,627629,0
AAPL.US,5,20230208,215000,151.815,152.12,151.67,151.85,1043696,0
AAPL.US,5,20230208,215500,151.85,152.11,151.69,151.95,11642196,0
AAPL.US,5,20230209,153000,153.775,154.2699,153.56,153.7,1622714,0
AAPL.US,5,20230209,153500,153.695,154.33,153.474,153.5996,1177642,0
AAPL.US,5,20230209,154000,153.6,153.83,153.17,153.238,867149,0
AAPL.US,5,20230209,154500,153.215,153.6799,153.115,153.4627,796373,0
AAPL.US,5,20230209,155000,153.48,153.65,152.95,153.03,949079,0
AAPL.US,5,20230209,155500,153.03,153.38,152.8,153.27,685894,0
AAPL.US,5,20230209,160000,153.27,153.375,152.96,153.33,653950,0
AAPL.US,5,20230209,160500,153.3287,153.64,153.19,153.46,658617,0
AAPL.US,5,20230209,161000,153.4699,153.71,153.3,153.3701,558538,0
AAPL.US,5,20230209,161500,153.38,153.76,153.376,153.53,653635,0
AAPL.US,5,20230209,162000,153.53,153.69,153.24,153.27,478284,0
AAPL.US,5,20230209,162500,153.27,153.27,152.65,152.83,715344,0
AAPL.US,5,20230209,163000,152.82,153.15,152.68,153.099,558062,0
AAPL.US,5,20230209,163500,153.0908,153.33,152.86,152.9136,514234,0
AAPL.US,5,20230209,164000,152.91,152.99,152.6,152.6891,466554,0
AAPL.US,5,20230209,164500,152.685,152.995,152.6784,152.92,382075,0
AAPL.US,5,20230209,165000,152.93,153.11,152.83,152.99,447038,0
AAPL.US,5,20230209,165500,152.99,153.3207,152.84,153.315,421001,0
AAPL.US,5,20230209,170000,153.31,153.33,152.62,152.795,590397,0
AAPL.US,5,20230209,170500,152.79,153.27,152.67,153.225,515302,0
AAPL.US,5,20230209,171000,153.225,153.49,153.18,153.4296,542650,0
AAPL.US,5,20230209,171500,153.415,153.49,153.24,153.315,408652,0
AAPL.US,5,20230209,172000,153.31,153.35,152.79,152.87,545650,0
AAPL.US,5,20230209,172500,152.8601,152.94,152.7,152.87,578401,0
AAPL.US,5,20230209,173000,152.8899,152.99,152.73,152.8754,379785,0
AAPL.US,5,20230209,173500,152.88,153.205,152.81,153.135,527148,0
AAPL.US,5,20230209,174000,153.13,153.24,152.94,153.18,393613,0
AAPL.US,5,20230209,174500,153.17,153.17,152.84,152.9301,359283,0
AAPL.US,5,20230209,175000,152.93,153.05,152.85,152.95,281245,0
AAPL.US,5,20230209,175500,152.94,153.251,152.91,153.25,369206,0
AAPL.US,5,20230209,180000,153.2399,153.37,153.18,153.2017,338158,0
AAPL.US,5,20230209,180500,153.21,153.3599,153.16,153.34,311757,0
AAPL.US,5,20230209,181000,153.34,153.54,153.33,153.335,423651,0
AAPL.US,5,20230209,181500,153.34,153.48,153.19,153.48,343796,0
AAPL.US,5,20230209,182000,153.4799,153.61,153.16,153.205,414874,0
AAPL.US,5,20230209,182500,153.21,153.37,153.1,153.115,378240,0
AAPL.US,5,20230209,183000,153.1107,153.18,152.57,152.6211,564972,0
AAPL.US,5,20230209,183500,152.62,152.68,152.375,152.47,477708,0
AAPL.US,5,20230209,184000,152.4775,152.605,152.4062,152.55,425710,0
AAPL.US,5,20230209,184500,152.54,152.54,152.23,152.28,408065,0
AAPL.US,5,20230209,185000,152.27,152.53,152.26,152.5157,290526,0
AAPL.US,5,20230209,185500,152.53,152.77,152.52,152.74,329506,0
AAPL.US,5,20230209,190000,152.734,152.734,152.36,152.56,464051,0
AAPL.US,5,20230209,190500,152.56,152.68,152.42,152.43,252087,0
AAPL.US,5,20230209,191000,152.43,152.47,152.1,152.2501,281176,0
AAPL.US,5,20230209,191500,152.24,152.52,152.16,152.49,302714,0
AAPL.US,5,20230209,192000,152.49,152.62,152.33,152.41,306621,0
AAPL.US,5,20230209,192500,152.41,152.6988,152.3902,152.44,327996,0
AAPL.US,5,20230209,193000,152.464,152.76,152.31,152.695,305525,0
AAPL.US,5,20230209,193500,152.7,152.7,152.42,152.4621,214830,0
AAPL.US,5,20230209,194000,152.47,152.49,152.2,152.3,316833,0
AAPL.US,5,20230209,194500,152.3,152.35,152.1,152.3228,271024,0
AAPL.US,5,20230209,195000,152.33,152.355,152.19,152.285,226190,0
AAPL.US,5,20230209,195500,152.29,152.295,151.94,152.1,366084,0
AAPL.US,5,20230209,200000,152.11,152.32,151.97,152.0739,327605,0
AAPL.US,5,20230209,200500,152.08,152.27,152.03,152.25,221959,0
AAPL.US,5,20230209,201000,152.265,152.315,152.09,152.2157,341650,0
AAPL.US,5,20230209,201500,152.22,152.26,151.86,151.9001,385462,0
AAPL.US,5,20230209,202000,151.905,152.075,151.87,151.94,314510,0
AAPL.US,5,20230209,202500,151.935,152.07,151.9,151.96,245066,0
AAPL.US,5,20230209,203000,151.95,152.19,151.86,151.9901,327122,0
AAPL.US,5,20230209,203500,151.99,152.03,151.8007,151.826,303084,0
AAPL.US,5,20230209,204000,151.82,152.04,151.805,151.945,298778,0
AAPL.US,5,20230209,204500,151.944,151.98,151.74,151.945,302670,0
AAPL.US,5,20230209,205000,151.935,152.01,151.765,151.8234,348323,0
AAPL.US,5,20230209,205500,151.82,151.86,151.73,151.7699,317258,0
AAPL.US,5,20230209,210000,151.77,151.79,151.2817,151.295,486839,0
AAPL.US,5,20230209,210500,151.291,151.45,151.18,151.4201,428942,0
AAPL.US,5,20230209,211000,151.43,151.46,151.1901,151.24,336905,0
AAPL.US,5,20230209,211500,151.23,151.25,151.09,151.16,389479,0
AAPL.US,5,20230209,212000,151.16,151.44,151.11,151.15,421710,0
AAPL.US,5,20230209,212500,151.14,151.175,150.89,150.97,398048,0
AAPL.US,5,20230209,213000,150.96,150.97,150.48,150.54,633235,0
AAPL.US,5,20230209,213500,150.53,150.99,150.42,150.97,538995,0
AAPL.US,5,20230209,214000,150.985,150.998,150.78,150.965,494573,0
AAPL.US,5,20230209,214500,150.97,151.185,150.7885,150.96,616737,0
AAPL.US,5,20230209,215000,150.96,151.48,150.96,151.3296,1337225,0
AAPL.US,5,20230209,215500,151.33,151.34,150.75,150.87,7890271,0
AAPL.US,5,20230210,153000,149.46,150.4,149.22,150.0599,1716047,0
AAPL.US,5,20230210,153500,150.0515,150.43,149.911,150.13,934481,0
AAPL.US,5,20230210,154000,150.1381,150.19,149.6,149.9302,1101305,0
AAPL.US,5,20230210,154500,149.95,150.5295,149.81,150.4202,937903,0
AAPL.US,5,20230210,155000,150.43,150.56,149.73,149.87,767332,0
AAPL.US,5,20230210,155500,149.87,150.22,149.7003,149.92,607510,0
AAPL.US,5,20230210,160000,149.935,149.97,149.35,149.63,998560,0
AAPL.US,5,20230210,160500,149.63,150.19,149.51,149.955,755395,0
AAPL.US,5,20230210,161000,149.96,150.87,149.9575,150.705,969708,0
AAPL.US,5,20230210,161500,150.71,151.115,150.47,151.0597,773541,0
AAPL.US,5,20230210,162000,151.0374,151.3401,150.87,151.05,645382,0
AAPL.US,5,20230210,162500,151.04,151.0999,150.6101,150.78,605343,0
AAPL.US,5,20230210,163000,150.78,150.91,150.42,150.6,553268,0
AAPL.US,5,20230210,163500,150.59,150.76,150.34,150.45,492771,0
AAPL.US,5,20230210,164000,150.42,150.57,150.27,150.4779,658579,0
AAPL.US,5,20230210,164500,150.46,150.55,150.22,150.5,545705,0
AAPL.US,5,20230210,165000,150.49,150.515,150,150.38,619200,0
AAPL.US,5,20230210,165500,150.36,150.605,150.2253,150.37,502630,0
AAPL.US,5,20230210,170000,150.35,150.57,150.252,150.3749,345752,0
AAPL.US,5,20230210,170500,150.36,150.91,150.17,150.62,570947,0
AAPL.US,5,20230210,171000,150.61,150.765,150.22,150.48,412599,0
AAPL.US,5,20230210,171500,150.49,150.63,150.375,150.555,310012,0
AAPL.US,5,20230210,172000,150.55,150.71,150.375,150.695,300906,0
AAPL.US,5,20230210,172500,150.685,150.695,150.2657,150.2854,370751,0
AAPL.US,5,20230210,173000,150.3,150.3499,150.015,150.115,352314,0
AAPL.US,5,20230210,173500,150.12,150.28,150.1,150.22,303961,0
AAPL.US,5,20230210,174000,150.21,150.3,150.08,150.11,248210,0
AAPL.US,5,20230210,174500,150.11,150.16,149.78,149.96,454935,0
AAPL.US,5,20230210,175000,149.9612,150.03,149.845,149.99,232997,0
AAPL.US,5,20230210,175500,149.99,150.1,149.7,149.82,318484,0
AAPL.US,5,20230210,180000,149.81,149.9,149.53,149.5909,325050,0
AAPL.US,5,20230210,180500,149.595,149.7873,149.56,149.64,311501,0
AAPL.US,5,20230210,181000,149.63,149.775,149.56,149.65,277135,0
AAPL.US,5,20230210,181500,149.64,149.66,149.43,149.484,381365,0
AAPL.US,5,20230210,182000,149.48,149.88,149.47,149.8701,418703,0
AAPL.US,5,20230210,182500,149.885,149.895,149.62,149.763,327517,0
AAPL.US,5,20230210,183000,149.76,150.08,149.7,149.82,389037,0
AAPL.US,5,20230210,183500,149.83,149.96,149.75,149.767,271478,0
AAPL.US,5,20230210,184000,149.76,150.03,149.7501,149.8999,343554,0
AAPL.US,5,20230210,184500,149.89,150.03,149.79,149.84,249208,0
AAPL.US,5,20230210,185000,149.85,150.03,149.8,149.97,199679,0
AAPL.US,5,20230210,185500,149.965,150.19,149.93,150.155,360503,0
AAPL.US,5,20230210,190000,150.155,150.34,150.13,150.21,416721,0
AAPL.US,5,20230210,190500,150.21,150.34,150.0699,150.22,277671,0
AAPL.US,5,20230210,191000,150.2201,150.39,150.17,150.335,323729,0
AAPL.US,5,20230210,191500,150.3399,150.84,150.3399,150.8086,479400,0
AAPL.US,5,20230210,192000,150.8099,151.115,150.79,150.91,667793,0
AAPL.US,5,20230210,192500,150.91,151.0099,150.73,150.76,350478,0
AAPL.US,5,20230210,193000,150.77,150.7899,150.58,150.77,315452,0
AAPL.US,5,20230210,193500,150.77,150.8224,150.6409,150.73,294752,0
AAPL.US,5,20230210,194000,150.725,150.745,150.38,150.465,409672,0
AAPL.US,5,20230210,194500,150.4617,150.65,150.39,150.65,279582,0
AAPL.US,5,20230210,195000,150.6408,150.7,150.5601,150.61,244274,0
AAPL.US,5,20230210,195500,150.6,150.6,150.4,150.46,326830,0
AAPL.US,5,20230210,200000,150.465,150.59,150.341,150.4,364176,0
AAPL.US,5,20230210,200500,150.4,150.45,150.285,150.3801,245177,0
AAPL.US,5,20230210,201000,150.39,150.57,150.38,150.4872,242954,0
AAPL.US,5,20230210,201500,150.48,150.56,150.26,150.37,314164,0
AAPL.US,5,20230210,202000,150.3731,150.5899,150.34,150.5,261850,0
AAPL.US,5,20230210,202500,150.5013,150.53,150.23,150.235,351334,0
AAPL.US,5,20230210,203000,150.24,150.465,150.1,150.38,423862,0
AAPL.US,5,20230210,203500,150.38,150.4399,150.174,150.28,316001,0
AAPL.US,5,20230210,204000,150.2801,150.312,150.05,150.19,289121,0
AAPL.US,5,20230210,204500,150.19,150.3002,150.0101,150.2723,370589,0
AAPL.US,5,20230210,205000,150.276,150.59,150.23,150.49,386700,0
AAPL.US,5,20230210,205500,150.49,150.6501,150.4701,150.65,347960,0
AAPL.US,5,20230210,210000,150.66,150.82,150.475,150.52,563803,0
AAPL.US,5,20230210,210500,150.525,150.731,150.49,150.66,435303,0
AAPL.US,5,20230210,211000,150.67,150.76,150.56,150.695,417543,0
AAPL.US,5,20230210,211500,150.69,150.7301,150.36,150.3643,347803,0
AAPL.US,5,20230210,212000,150.37,150.45,150.3,150.302,294322,0
